PARK NUMBER,PARK NAME,STREET ADDRESS,ZIP,ACRES,WARD,PARK CLASS,LABEL,WHEELCHAIR ACCESSIBLE BALL FIELDS,ALFRED CALDWELL LILY POND,ARCHERY RANGE,ARTIFICIAL TURF FIELDS,BAND SHELL,BASEBALL BATTING CAGES,BASKETBALL BACKBOARDS,BASKETBALL COURTS,BEACH,BOAT LAUNCH (MOTORIZED),BOAT LAUNCH (NON-MOTORIZED),BOAT SLIPS,BOCCE COURT,BOWLING GREEN,CASTING AREA,CHESS PAVILLION,FOOTBALL SOCCER COMBO,COMMUNITY GARDEN,CONSERVATORY,CULTURAL CENTER,DOG-FRIENDLY,FITNESS CENTER,FITNESS COURSES,GALLERY,GARDEN,GOLF COURSE,GOLF DRIVING RANGE,GOLF PUTTING GREENS,GYMNASIUM,GYMNASTIC CENTERS,HANDBALL/RAQUETBALL COURT,HANDBALL,HORSESHOE COURTS,ICE SKATING,POOL INDOOR,BASEBALL JR/SOFTBALL/T-BALL,MOUNTAIN BIKE TRAIL,NATURE CENTER,POOL OUTDOOR,PAVILLION,ZOO,PLAYGROUND,PLAYGROUND PARK,ROWING CLUB,VOLLEYBALL,SENIOR CENTER,SHUFFLEBOARD,SKATE PARK,SLED HILL,SPORT ROLLER COURTS,SPRAY FEATURE,BASEBALL SR,TENNIS COURTS,TRACK,VOLLEYBALL SAND,WATER PLAYGROUND,WATER SLIDE,BOXING CENTER,WETLAND AREA,LAGOON,CAROUSEL,CROQUET,GOLF COURSE MINIATURE,MODEL TRAIN DISPLAY,MODEL YACHT BASIN,CRICKET FIELD,LOCATION,LATITUDE,LONGITUDE,NORM ACRES
1011,LAWLER (MICHAEL),5210 W 64TH ST,60638.0,6.2,13,COMMUNITY PARK,Lawler,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5210 W 64TH ST60638
(41.776037107986554, -87.75112378358243)",41.7760371,-87.7511238,2.4899799
1086,CARPENTER (PHILO),6155 S CARPENTER ST,60621.0,0.21,16,MINI-PARK,Carpenter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6155 S CARPENTER ST60621
(41.782278068739394, -87.65085501217841)",41.7822781,-87.650855,0.4582576
7,SHERMAN (JOHN),1307 W 52ND ST,60609.0,60.6,15,REGIONAL PARK,Sherman,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,"1307 W 52ND ST60609
(41.79953498429973, -87.6576156184181)",41.799535,-87.6576156,7.7846002
1276,EVERGREEN,631 W BELMONT AVE,60657.0,0.14,44,MINI-PARK,Evergreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"631 W BELMONT AVE60657
(41.93998269268468, -87.64574625066184)",41.9399827,-87.6457463,0.3741657
522,WANG (CHI CHE),1762 W DIVERSEY PKWY,60657.0,1.97,32,UNIMPROVED PARK,Wang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1762 W DIVERSEY PKWY60657
(41.93966, -87.65668)",41.93966,-87.65668,1.4035669
90,NORTH MAYFAIR,4537 W CARMEN AVE,60630.0,0.56,39,NEIGHBORHOOD PARK,North Mayfair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4537 W CARMEN AVE60630
(41.97351315281124, -87.74197031538246)",41.9735132,-87.7419703,0.7483315
291,STOUT (FLORENCE),5446 S GREENWOOD AVE,60615.0,2.7,4,NEIGHBORHOOD PARK,Stout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5446 S GREENWOOD AVE60615
(41.79672531391511, -87.59976090787049)",41.7967253,-87.5997609,1.6431677
542,BARTELME (MARY),115 S. SANGAMON ST,60602.0,2.29,2,NEIGHBORHOOD PARK,Bartelme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"115 S. SANGAMON ST60602
(41.88324000000006, -87.6291)",41.88324,-87.6291,1.5132746
465,DEARBORN (HENRY),865 S PARK TER,60605.0,1.28,1,PASSIVE PARK,Dearborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"865 S PARK TER60605
(41.87092227698244, -87.62947692359775)",41.8709223,-87.6294769,1.1313708
1272,BUTTERNUT,5324 S WOODLAWN AVE,60615.0,0.38,4,MINI-PARK,Butternut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5324 S WOODLAWN AVE60615
(41.79908478235347, -87.59669827623404)",41.7990848,-87.5966983,0.6164414
246,TOUHY (PATRICK),7348 N PAULINA ST,60626.0,6.35,49,COMMUNITY PARK,Touhy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"7348 N PAULINA ST60626
(42.01485083190631, -87.67251926344815)",42.0148508,-87.6725193,2.5199206
429,SOUTH SHORE CULTL. CTR.,7059 S SOUTH SHORE DR,60649.0,64.5,5,CITYWIDE PARK,South Shore Cultl. Ctr.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"7059 S SOUTH SHORE DR60649
(41.76674595610796, -87.56639757095289)",41.766746,-87.5663976,8.0311892
333,MAGNOLIA,3228 W FLOURNOY ST,60624.0,0.21,24,MINI-PARK,Magnolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3228 W FLOURNOY ST60624
(41.87280942088451, -87.70662934248283)",41.8728094,-87.7066293,0.4582576
1050,MOORE (MAURICE),5085 W ADAMS ST,60644.0,3.2,29,NEIGHBORHOOD PARK,Moore,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5085 W ADAMS ST60644
(41.87844122282727, -87.75277570429367)",41.8784412,-87.7527757,1.7888544
344,DOGWOOD,2734 W POLK ST,60612.0,0.14,27,MINI-PARK,Dogwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2734 W POLK ST60612
(41.87112344764357, -87.69445903991468)",41.8711234,-87.694459,0.3741657
1047,GARIBALDI (GIUSEPPI),1520 W POLK ST,60607.0,2.45,1,NEIGHBORHOOD PARK,Garibaldi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1520 W POLK ST60607
(41.87170606227912, -87.6646742545981)",41.8717061,-87.6646743,1.5652476
1073,WOODHULL (ROSS),7340 S EAST END AVE,60649.0,2.24,5,NEIGHBORHOOD PARK,Woodhull,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"7340 S EAST END AVE60649
(41.76166984988256, -87.58361657437297)",41.7616698,-87.5836166,1.496663
1040,KELLS (GEORGE),3201 W CHICAGO AVE,60624.0,1.7,27,NEIGHBORHOOD PARK,Kells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3201 W CHICAGO AVE60624
(41.88020000000006, -87.72311000000002)",41.8802,-87.72311,1.3038405
1215,FERNWOOD PKWY.,9501 S EGGLESTON AVE,60628.0,8.63,21,PASSIVE PARK,Fernwood Pkwy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9501 S EGGLESTON AVE60628
(41.691100000000006, -87.61517000000003)",41.6911,-87.61517,2.9376862
177,BRAINERD,1246 W 92ND ST,60620.0,8.23,21,COMMUNITY PARK,Brainerd,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"1246 W 92ND ST60620
(41.726838075426336, -87.6541891417518)",41.7268381,-87.6541891,2.8687977
1089,CHRISTIANA,1533 S CHRISTIANA AVE,60623.0,0.14,24,MINI-PARK,Christiana,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1533 S CHRISTIANA AVE60623
(41.86026560821678, -87.70905357277866)",41.8602656,-87.7090536,0.3741657
1100,FELLGER (CHARLES),2012 W BELMONT AVE,60618.0,0.72,32,NEIGHBORHOOD PARK,Fellger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012 W BELMONT AVE60618
(41.939630246094445, -87.67885974200806)",41.9396302,-87.6788597,0.8485281
1261,"PRATT (GEORGE, PAUL) BEACH",1050 W PRATT BLVD,60626.0,2.31,49,PASSIVE PARK,Pratt Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1050 W PRATT BLVD60626
(42.00561046024516, -87.6587418876996)",42.0056105,-87.6587419,1.5198684
1092,DAVIS (MARGARET),5427 W DIVISION ST,60651.0,0.26,37,MINI-PARK,Davis (Margaret),0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5427 W DIVISION ST60651
(41.90213862028706, -87.76176419500287)",41.9021386,-87.7617642,0.509902
336,HUCKLEBERRY,6200 S KIMBARK AVE,60637.0,0.19,20,MINI-PARK,Huckleberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6200 S KIMBARK AVE60637
(41.782295352111795, -87.59476373159039)",41.7822954,-87.5947637,0.4358899
1038,INDIAN ROAD,6010 W MATSON AVE,60646.0,2.85,45,NEIGHBORHOOD PARK,Indian Road,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6010 W MATSON AVE60646
(41.99281141928152, -87.77830316817563)",41.9928114,-87.7783032,1.6881943
22,GAGE (GEORGE),2415 W 55TH ST,60629.0,29.22,16,REGIONAL PARK,Gage,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,"2415 W 55TH ST60629
(41.77413000000007, -87.71231)",41.77413,-87.71231,5.4055527
526,PARK NO. 526,3200 W PETERSON AVE,60659.0,7.55,0,UNIMPROVED PARK,Park No. 526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3200 W PETERSON AVE60659
(41.99037330616977, -87.71005660354297)",41.9903733,-87.7100566,2.7477263
1130,MONTICELLO,1814 N MONTICELLO AVE,60647.0,0.36,31,MINI-PARK,Monticello,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1814 N MONTICELLO AVE60647
(41.91390722705534, -87.7179533250964)",41.9139072,-87.7179533,0.6
1031,GROSS,2708 W LAWRENCE AVE,60625.0,1.4,40,NEIGHBORHOOD PARK,Gross,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2708 W LAWRENCE AVE60625
(41.96859889546024, -87.69660624272714)",41.9685989,-87.6966062,1.183216
1268,MIDWAY PLAISANCE,5950 S WOODLAWN AVE,60637.0,80.0,5,CITYWIDE PARK,Midway Plaisance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5950 S WOODLAWN AVE60637
(41.78827131986828, -87.59646713858358)",41.7882713,-87.5964671,8.9442719
47,CRESCENT,2230 W 108TH PL,60643.0,5.18,19,COMMUNITY PARK,Crescent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"2230 W 108TH PL60643
(41.696723865536036, -87.67763130615604)",41.6967239,-87.6776313,2.2759613
1002,CLARENDON COMM. CTR.,4501 N CLARENDON AVE,60640.0,8.3,46,COMMUNITY PARK,Clarendon Comm. Ctr.,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"4501 N CLARENDON AVE60640
(41.963680676776605, -87.64989072464365)",41.9636807,-87.6498907,2.8809721
500,PARK NO. 500,730 S SPRINGFIELD AVE,60624.0,1.18,24,NEIGHBORHOOD PARK,Park No. 500,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"730 S SPRINGFIELD AVE60624
(41.87163056655968, -87.72295084746472)",41.8716306,-87.7229508,1.086278
277,NICHOLS (JOHN FOUNTAIN),1342 E 54TH ST,60615.0,10.39,4,COMMUNITY PARK,Nichols,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"1342 E 54TH ST60615
(41.79806314688307, -87.59308069515362)",41.7980631,-87.5930807,3.2233523
1062,"KUCINSKI-MURPHY (VICKI, ROSEBETH)",1635 W 33RD PL,60608.0,0.66,11,NEIGHBORHOOD PARK,Kucinski-Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1635 W 33RD PL60608
(41.83318513214574, -87.6664773172472)",41.8331851,-87.6664773,0.8124038
381,GRAPE,2850 W AVONDALE AVE,60618.0,0.13,33,MINI-PARK,Grape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2850 W AVONDALE AVE60618
(41.93366515095858, -87.69922683622022)",41.9336652,-87.6992268,0.3605551
459,ASHE (ARTHUR) BEACH,2701 E 74TH ST,60649.0,2.18,5,NEIGHBORHOOD PARK,Ashe Beach,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"2701 E 74TH ST60649
(41.76229372632614, -87.55882582673209)",41.7622937,-87.5588258,1.4764823
424,SPIKINGS FARM,4706 N PULASKI RD,60630.0,0.14,39,MINI-PARK,Spikings Farm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4706 N PULASKI RD60630
(41.96633650221359, -87.72806057546708)",41.9663365,-87.7280606,0.3741657
141,NORWOOD,5801 N NATOMA AVE,60631.0,14.04,41,COMMUNITY PARK,Norwood,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,"5801 N NATOMA AVE60631
(41.98655064643979, -87.79406152662384)",41.9865506,-87.7940615,3.7469988
251,MOUNT GREENWOOD,3724 W 111TH ST,60655.0,48.21,19,REGIONAL PARK,Mount Greenwood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"3724 W 111TH ST60655
(41.69141451418008, -87.71368390704849)",41.6914145,-87.7136839,6.9433421
1072,WOLFE (RICHARD),3325 E 108TH ST,60617.0,3.62,10,NEIGHBORHOOD PARK,Wolfe,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3325 E 108TH ST60617
(41.69908351757595, -87.54274906753841)",41.6990835,-87.5427491,1.9026298
437,PARK NO. 437,5653 S LOOMIS ST,60636.0,0.21,16,UNIMPROVED PARK,Park No. 437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5653 S LOOMIS ST60636
(41.79132885556226, -87.65958403914692)",41.7913289,-87.659584,0.4582576
249,WEST CHATHAM,8223 S PRINCETON AVE,60620.0,15.02,21,COMMUNITY PARK,West Chatham,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"8223 S PRINCETON AVE60620
(41.74567090884364, -87.63165381894771)",41.7456709,-87.6316538,3.8755645
359,CRAWFORD (PETER),1516 S KARLOV AVE,60623.0,0.14,24,MINI-PARK,Crawford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1516 S KARLOV AVE60623
(41.86031240310462, -87.72750181248382)",41.8603124,-87.7275018,0.3741657
1085,CARMEN,1224 W CARMEN AVE,60640.0,0.14,48,MINI-PARK,Carmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1224 W CARMEN AVE60640
(41.9746501356112, -87.66044427956284)",41.9746501,-87.6604443,0.3741657
392,JUNIPER,3656 N GREENVIEW AVE,60613.0,0.29,46,MINI-PARK,Juniper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3656 N GREENVIEW AVE60613
(41.94806567482455, -87.66652459688436)",41.9480657,-87.6665246,0.5385165
370,STARS & STRIPES,7000 W 51ST PL,60638.0,1.95,23,NEIGHBORHOOD PARK,Stars & Stripes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7000 W 51ST PL60638
(41.798845006791744, -87.79663650514799)",41.798845,-87.7966365,1.396424
81,AVONDALE,3516 W SCHOOL ST,60618.0,1.18,35,COMMUNITY PARK,Avondale,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3516 W SCHOOL ST60618
(41.941123045102984, -87.71452093500932)",41.941123,-87.7145209,1.086278
122,BLACKHAWK,2318 N LAVERGNE AVE,60639.0,6.23,30,COMMUNITY PARK,Blackhawk,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"2318 N LAVERGNE AVE60639
(41.922695995973406, -87.75124728870875)",41.922696,-87.7512473,2.4959968
361,VIOLET,4120 W TAYLOR ST,60624.0,0.52,24,NEIGHBORHOOD PARK,Violet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4120 W TAYLOR ST60624
(41.86911058962397, -87.728245402613)",41.8691106,-87.7282454,0.7211103
266,STATEWAY,3658 S STATE ST,60609.0,7.51,2,COMMUNITY PARK,Stateway,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3658 S STATE ST60609
(41.82805208556866, -87.62656559279442)",41.8280521,-87.6265656,2.7404379
434,ESSEX,7687 S SOUTH CHICAGO AVE,60619.0,0.39,6,MINI-PARK,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7687 S SOUTH CHICAGO AVE60619
(41.755031462526105, -87.5903557283385)",41.7550315,-87.5903557,0.6244998
1265,LANE (GEORGE) BEACH,1000 W THORNDALE AVE,60660.0,0.79,48,PASSIVE PARK,Lane Beach,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000 W THORNDALE AVE60660
(41.99009537979947, -87.65540930043252)",41.9900954,-87.6554093,0.8888194
